,0
3788,"""ESTs, Highly  similar to MULTIDRUG RESISTANCE PROTEIN HOMOLOG 50 [Drosophila melanogaster]"""
3789,"""ESTs, Highly  similar to KININOGEN, LMW PRECURSOR [Homo sapiens]"""
3790,"""ESTs, Highly  similar to KININOGEN, LMW PRECURSOR [Homo sapiens]"""
3791,"""ESTs, Highly  similar to KININOGEN, LMW PRECURSOR [Homo sapiens]"""
3792,"""ESTs"""
3793,"""No cluster in current Unigene and no Genbank entry for R89278 (qualifier R89278_f)"""
3794,"""No cluster in current Unigene and no Genbank entry for R89278 (qualifier R89278_f)"""
3795,"""No cluster in current Unigene and no Genbank entry for R89278 (qualifier R89278_i)"""
3796,"""ESTs"""
3797,"""ESTs, Highly  similar to LAMIN B RECEPTOR [Gallus gallus]"""
3798,"""GC Group-specific component (vitamin D binding protein)"""
3799,"""GC Group-specific component (vitamin D binding protein)"""
3800,"""No cluster in current Unigene and no Genbank entry for R89715 (qualifier R89715_f)"""
3801,"""No cluster in current Unigene and no Genbank entry for R89715 (qualifier R89715_i)"""
3802,"""ESTs"""
3803,"""ESTs, Weakly similar to CALSEQUESTRIN, SKELETAL MUSCLE ISOFORM PRECURSOR [Homo sapiens]"""
3804,"""No cluster in current Unigene and no Genbank entry for R91064 (qualifier R91064)"""
3805,"""PPP1CA Protein phosphatase 1, catalytic subunit, alpha isoform"""
3806,"""No cluster in current Unigene and no Genbank entry for R91570 (qualifier R91570)"""
3807,"""No cluster in current Unigene and no Genbank entry for R91573 (qualifier R91573)"""
3808,"""No cluster in current Unigene and no Genbank entry for R91922 (qualifier R91922)"""
3809,"""No cluster in current Unigene and no Genbank entry for R91930 (qualifier R91930)"""
3810,"""No cluster in current Unigene and no Genbank entry for R92153 (qualifier R92153)"""
3811,"""C2 Complement component C2"""
3812,"""C2 Complement component C2"""
3813,"""No cluster in current Unigene and no Genbank entry for R92716 (qualifier R92716)"""
3814,"""No cluster in current Unigene and no Genbank entry for R92716 (qualifier R92716)"""
3815,"""ESTs, Weakly similar to factor IX gene product [H.sapiens]"""
3816,"""ESTs"""
3817,"""ESTs"""
3818,"""No cluster in current Unigene and no Genbank entry for R93208 (qualifier R93208)"""
3819,"""ESTs, Highly similar to dHAND [M.musculus]"""
3820,"""ESTs, Weakly similar to Diff33 gene product [H.sapiens]"""
3821,"""ESTs, Highly similar to von Willebrand factor prepropeptide [H.sapiens]"""
3822,"""No cluster in current Unigene and no Genbank entry for R93738 (qualifier R93738_f)"""
3823,"""No cluster in current Unigene and no Genbank entry for R93738 (qualifier R93738_i)"""
3824,"""No cluster in current Unigene and no Genbank entry for R93738 (qualifier R93738_i)"""
3825,"""ESTs"""
3826,"""ACYLPHOSPHATASE, ORGAN-COMMON TYPE ISOZYME"""
3827,"""No cluster in current Unigene and no Genbank entry for R94500 (qualifier R94500)"""
3828,"""Transcription factor IL-4 Stat mRNA"""
3829,"""No cluster in current Unigene and no Genbank entry for R94529 (qualifier R94529)"""
3830,"""No cluster in current Unigene and no Genbank entry for R94588 (qualifier R94588_f)"""
3831,"""No cluster in current Unigene and no Genbank entry for R94588 (qualifier R94588_i)"""
3832,"""No cluster in current Unigene and no Genbank entry for R94861 (qualifier R94861)"""
3833,"""ESTs"""
3834,"""MST1 Macrophage stimulating 1 (hepatocyte growth factor-like)"""
3835,"""MST1 Macrophage stimulating 1 (hepatocyte growth factor-like)"""
3836,"""RBP2"""
3837,"""AFP Alpha-fetoprotein"""
3838,"""ESTs"""
3839,"""CALMODULIN"""
3840,"""P55-C-FOS PROTO-ONCOGENE PROTEIN"""
3841,"""ESTs, Highly  similar to DEVELOPMENTALLY REGULATED GTP-BINDING PROTEIN DRG [Mus musculus]"""
3842,"""No cluster in current Unigene and no Genbank entry for R96083 (qualifier R96083)"""
3843,"""ESTs"""
3844,"""Alpha-tubulin mRNA"""
3845,"""EST"""
3846,"""ESTs, Moderately similar to reverse transcriptase [H.sapiens]"""
3847,"""MKI67 Antigen identified by monoclonal antibody Ki-67"""
3848,"""MKI67 Antigen identified by monoclonal antibody Ki-67"""
3849,"""Bleomycin hydrolase"""
3850,"""No cluster in current Unigene and no Genbank entry for R97099 (qualifier R97099)"""
3851,"""BCR Breakpoint cluster region protein BCR"""
3852,"""No cluster in current Unigene and no Genbank entry for R97691 (qualifier R97691)"""
3853,"""Alpha globin gene cluster on chromosome 16: zeta gene"""
3854,"""EST"""
3855,"""ESTs, Highly  similar to RETINOIC ACID RECEPTOR RXR-ALPHA [Homo sapiens]"""
3856,"""Protein kinase mRNA"""
3857,"""No cluster in current Unigene and no Genbank entry for R97980 (qualifier R97980)"""
3858,"""No cluster in current Unigene and no Genbank entry for R97980 (qualifier R97980)"""
3859,"""No cluster in current Unigene and no Genbank entry for R97985 (qualifier R97985)"""
3860,"""No cluster in current Unigene and no Genbank entry for R98008 (qualifier R98008)"""
3861,"""RDX Radixin"""
3862,"""PROBABLE PROTEIN DISULFIDE ISOMERASE ER-60 PRECURSOR"""
3863,"""Tissue specific mRNA"""
3864,"""FIBRINOGEN BETA CHAIN PRECURSOR"""
3865,"""No cluster in current Unigene and no Genbank entry for R98834 (qualifier R98834)"""
3866,"""PTMA Prothymosin alpha"""
3867,"""No cluster in current Unigene and no Genbank entry for R98945 (qualifier R98945_f)"""
3868,"""No cluster in current Unigene and no Genbank entry for R98945 (qualifier R98945_i)"""
3869,"""ESTs"""
3870,"""ESTs"""
3871,"""HVLCAD gene"""
3872,"""CD58 CD58 antigen, (lymphocyte function-associated antigen 3)"""
3873,"""EST"""
3874,"""No cluster in current Unigene and no Genbank entry for R99185 (qualifier R99185)"""
3875,"""ESTs, Weakly similar to similar to the DNA/RNA non-specific endonuclease family [C.elegans]"""
3876,"""Scr3 mRNA for RNA binding protein SCR3"""
3877,"""Metallothionein I-B gene"""
3878,"""ESTs"""
3879,"""LTBP1 Latent transforming growth factor beta binding protein 1"""
3880,"""LTBP1 Latent transforming growth factor beta binding protein 1"""
3881,"""ESTs, Highly  similar to ANTIGEN WC1.1 [Bos taurus]"""
3882,"""No cluster in current Unigene and no Genbank entry for R99601 (qualifier R99601)"""
3883,"""ESTs"""
3884,"""No cluster in current Unigene and no Genbank entry for R99833 (qualifier R99833)"""
3885,"""No cluster in current Unigene and no Genbank entry for R99838 (qualifier R99838)"""
3886,"""ESTs, Moderately similar to T10C6.i [C.elegans]"""
3887,"""ESTs, Highly  similar to INTERFERON REGULATORY FACTOR 2 [Homo sapiens]"""
3888,"""ESTs, Highly  similar to INTERFERON REGULATORY FACTOR 2 [Homo sapiens]"""
3889,"""ESTs, Highly  similar to INTERFERON REGULATORY FACTOR 2 [Homo sapiens]"""
3890,"""No cluster in current Unigene and no Genbank entry for R99916 (qualifier R99916)"""
3891,"""ESTs"""
3892,"""No cluster in current Unigene and no Genbank entry for T40440 (qualifier T40440)"""
3893,"""CD47 CD47 antigen (Rh-related antigen, integrin-associated signal transducer)"""
3894,"""ESTs"""
3895,"""ESTs"""
3896,"""DNA-BINDING PROTEIN A"""
3897,"""ESTs, Weakly similar to PHOSPHATIDYLINOSITOL-4-PHOSPHATE 5-KINASE TYPE II [H.sapiens]"""
3898,"""ESTs, Weakly similar to PHOSPHATIDYLINOSITOL-4-PHOSPHATE 5-KINASE TYPE II [H.sapiens]"""
3899,"""RPL27 Ribosomal protein L27"""
3900,"""RPL27 Ribosomal protein L27"""
3901,"""EST"""
3902,"""RPLP2 Hemoglobin, beta"""
3903,"""ITGB5 Integrin beta-5 subunit"""
3904,"""ESTs, Highly  similar to WISKOTT-ALDRICH SYNDROME PROTEIN [Homo sapiens]"""
3905,"""RPLP2 Hemoglobin, beta"""
3906,"""RPLP2 Hemoglobin, beta"""
3907,"""ESTs"""
3908,"""No cluster in current Unigene and no Genbank entry for T40726 (qualifier T40726)"""
3909,"""No cluster in current Unigene and no Genbank entry for T40912 (qualifier T40912)"""
3910,"""ESTs, Highly  similar to C4B-BINDING PROTEIN BETA CHAIN PRECURSOR [Homo sapiens]"""
3911,"""Lipid-activated, protein kinase PRK2 mRNA"""
3912,"""HLF Hepatic leukemia factor"""
3913,"""HLF Hepatic leukemia factor"""
3914,"""ESTs, Highly  similar to ZINC FINGER PROTEIN HF.12 [Homo sapiens]"""
3915,"""TCF12 Transcription factor 12 (HTF4, helix-loop-helix transcription factors 4)"""
3916,"""ESTs, Highly  similar to TRANSCRIPTIONAL ACTIVATOR GCN5 [Saccharomyces cerevisiae]"""
3917,"""No cluster in current Unigene and no Genbank entry for T41094 (qualifier T41094)"""
3918,"""ESTs, Highly similar to unknown [H.sapiens]"""
3919,"""No cluster in current Unigene and no Genbank entry for T41135 (qualifier T41135)"""
3920,"""IF I factor (complement)"""
3921,"""ESTs"""
3922,"""LAMC1 Laminin, gamma 1 (formerly LAMB2)"""
3923,"""LAMC1 Laminin, gamma 1 (formerly LAMB2)"""
3924,"""MMP2 Matrix metalloproteinase 2 (gelatinase A; collagenase type IV)"""
3925,"""ID2 Inhibitor of DNA binding 2, dominant negative helix-loop-helix protein"""
3926,"""ID2 Inhibitor of DNA binding 2, dominant negative helix-loop-helix protein"""
3927,"""No cluster in current Unigene and no Genbank entry for T46880 (qualifier T46880)"""
3928,"""ABP1 Amiloride binding protein 1 (amine oxidase (copper-containing))"""
3929,"""ABP1 Amiloride binding protein 1 (amine oxidase (copper-containing))"""
3930,"""11 beta-hydroxysteroid dehydrogenase type II mRNA"""
3931,"""ESTs, Highly  similar to EARLY ACTIVATION ANTIGEN CD69 [Homo sapiens]"""
3932,"""ESTs"""
3933,"""ABL1 V-abl Abelson murine leukemia viral oncogene homolog 1"""
3934,"""ABL1 V-abl Abelson murine leukemia viral oncogene homolog 1"""
3935,"""PCCA Propionyl-coA carboxylase alpha chain"""
3936,"""No cluster in current Unigene and no Genbank entry for T47297 (qualifier T47297)"""
3937,"""No cluster in current Unigene and no Genbank entry for T47297 (qualifier T47297)"""
3938,"""ESTs"""
3939,"""S100P S100 calcium-binding protein P"""
3940,"""No cluster in current Unigene and no Genbank entry for T47383 (qualifier T47383)"""
3941,"""Clone 23882 mRNA"""
3942,"""Clone 23882 mRNA"""
3943,"""No cluster in current Unigene and no Genbank entry for T47566 (qualifier T47566)"""
3944,"""Epstein-Barr virus small RNAs (EBERs)associated protein (EAP)"""
3945,"""CAST Calpastatin"""
3946,"""No cluster in current Unigene and no Genbank entry for T47645 (qualifier T47645)"""
3947,"""NP Nucleoside phosphorylase"""
3948,"""EST, Highly  similar to PROTEIN C PRECURSOR [Homo sapiens]"""
3949,"""BETA-2-MICROGLOBULIN PRECURSOR"""
3950,"""No cluster in current Unigene and no Genbank entry for T48161 (qualifier T48161)"""
3951,"""Transducin beta-2 subunit mRNA"""
3952,"""PRG2 Proteoglycan 2, bone marrow (natural killer cell activator, eosinophil granule major basic protein)"""
3953,"""ESTs"""
3954,"""ESTs, Highly  similar to ALPHA-2A ADRENERGIC RECEPTOR [Sus scrofa]"""
3955,"""Fc-epsilon-receptor gamma-chain mRNA"""
3956,"""EST"""
3957,"""ERYTHROCYTE PLASMA MEMBRANE 50 KD GLYCOPROTEIN"""
3958,"""ERYTHROCYTE PLASMA MEMBRANE 50 KD GLYCOPROTEIN"""
3959,"""ERYTHROCYTE PLASMA MEMBRANE 50 KD GLYCOPROTEIN"""
3960,"""PACE Paired basic amino acid cleaving enzyme (furin, membrane associated receptor protein)"""
3961,"""Protein kinase, Dyrk2"""
3962,"""ATF4 CAMP-dependent transcription factor ATF-4 (CREB2)"""
3963,"""Transcriptional activator hSNF2b"""
3964,"""ESTs, Highly  similar to ADP-RIBOSYLATION FACTOR-LIKE PROTEIN 2 [Homo sapiens]"""
3965,"""ESTs"""
3966,"""SKI V-ski avian sarcoma viral oncogene homolog"""
3967,"""60S RIBOSOMAL PROTEIN L13"""
3968,"""TISSUE FACTOR PATHWAY INHIBITOR 2 PRECURSOR"""
3969,"""ESTs"""
3970,"""ESTs"""
3971,"""No cluster in current Unigene and no Genbank entry for T49647 (qualifier T49647_f)"""
3972,"""RPLP1 Ribosomal protein, large, P1"""
3973,"""HADHA Hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), alpha subunit"""
3974,"""GP36b glycoprotein mRNA"""
3975,"""APOC1 Apolipoprotein CI"""
3976,"""PEDF Pigment epithelium-derived factor"""
3977,"""No cluster in current Unigene and no Genbank entry for T50113 (qualifier T50113)"""
3978,"""No cluster in current Unigene and no Genbank entry for T50211 (qualifier T50211)"""
3979,"""APOA1 Apolipoprotein A-I"""
3980,"""Seven in absentia homolog mRNA"""
3981,"""ESTs, Weakly similar to M-phase phosphoprotein 4 [H.sapiens]"""
3982,"""EST"""
3983,"""14-3-3 epsilon mRNA"""
3984,"""ESTs, Highly  similar to HLA CLASS I HISTOCOMPATIBILITY ANTIGEN, A-32(AW-19) ALPHA CHAIN PRECURSOR [Homo sapiens]"""
3985,"""No cluster in current Unigene and no Genbank entry for T50678 (qualifier T50678_i)"""
3986,"""ESTs"""
3987,"""ID2 Inhibitor of DNA binding 2, dominant negative helix-loop-helix protein"""
3988,"""GC Group-specific component (vitamin D binding protein)"""
3989,"""No cluster in current Unigene and no Genbank entry for T50971 (qualifier T50971)"""
3990,"""ESTs"""
3991,"""No cluster in current Unigene and no Genbank entry for T50986 (qualifier T50986)"""
3992,"""No cluster in current Unigene and no Genbank entry for T51139 (qualifier T51139)"""
3993,"""No cluster in current Unigene and no Genbank entry for T51150 (qualifier T51150)"""
3994,"""ESTs, Highly  similar to PROTEASOME CHAIN 7 PRECURSOR [Homo sapiens]"""
3995,"""ESTs, Moderately similar to f413 [E.coli]"""
3996,"""G PROTEIN-COUPLED RECEPTOR KINASE GRK5"""
3997,"""G PROTEIN-COUPLED RECEPTOR KINASE GRK5"""
3998,"""ASS Argininosuccinate synthetase"""
3999,"""RPL37A Ribosomal protein L37a"""
4000,"""CST3 Cystatin C (amyloid angiopathy and cerebral hemorrhage)"""
4001,"""EST"""
4002,"""COL1A1 Collagen, type I, alpha 1"""
4003,"""RPS16 Ribosomal protein S16"""
4004,"""APOC2 Apolipoprotein C-II"""
4005,"""RPS24 Ribosomal protein S24"""
4006,"""EEF1A1 Translation elongation factor 1-alpha-1"""
4007,"""ESTs"""
4008,"""LAMR1 Laminin receptor (2H5 epitope)"""
4009,"""VIM Vimentin"""
4010,"""ESTs, Highly  similar to GRPE PROTEIN HOMOLOG PRECURSOR [Drosophila melanogaster]"""
4011,"""CRYAB Crystallin alpha-B"""
4012,"""ESTs, Moderately  similar to RYANODINE RECEPTOR, CARDIAC MUSCLE [Oryctolagus cuniculus]"""
4013,"""No cluster in current Unigene and no Genbank entry for T51955 (qualifier T51955)"""
4014,"""ESTs"""
4015,"""No cluster in current Unigene and no Genbank entry for T52014 (qualifier T52014)"""
4016,"""EEF1G Translation elongation factor 1 gamma"""
4017,"""ESTs, Weakly similar to F09E8.2 [C.elegans]"""
4018,"""ESTs, Weakly similar to F09E8.2 [C.elegans]"""
4019,"""LAMC1 Laminin, gamma 1 (formerly LAMB2)"""
4020,"""40S RIBOSOMAL PROTEIN S19"""
4021,"""ESTs, Highly  similar to CHLORINE CHANNEL PROTEIN P64 [Bos taurus]"""
4022,"""TRA1 Homologue of mouse tumor rejection antigen gp96"""
4023,"""TRA1 Homologue of mouse tumor rejection antigen gp96"""
4024,"""GPX1 Glutathione peroxidase 1"""
4025,"""Icln protein"""
4026,"""KIAA0192 gene, partial cds"""
4027,"""NGFB Nerve growth factor beta"""
4028,"""NGFB Nerve growth factor beta"""
4029,"""No cluster in current Unigene and no Genbank entry for T52506 (qualifier T52506)"""
4030,"""No cluster in current Unigene and no Genbank entry for T52520 (qualifier T52520)"""
4031,"""ESTs, Weakly similar to hypothetical L1 protein [H.sapiens]"""
4032,"""FLI1 Friend leukemia virus integration 1"""
4033,"""FLI1 Friend leukemia virus integration 1"""
4034,"""Processing a-glucosidase I"""
4035,"""No cluster in current Unigene and no Genbank entry for T52642 (qualifier T52642)"""
4036,"""ESTs, Highly  similar to POLIOVIRUS RECEPTOR HOMOLOG PRECURSOR [Mus musculus]"""
4037,"""PTPN1 Tyrosine phosphatase 1"""
4038,"""ESTs, Moderately similar to antigen of the monoclonal antibody Ki-67 [H.sapiens]"""
4039,"""No cluster in current Unigene and no Genbank entry for T52869 (qualifier T52869)"""
4040,"""ESTs, Highly similar to phosphatidylinositol synthase [R.norvegicus]"""
4041,"""ESTs, Highly similar to phosphatidylinositol synthase [R.norvegicus]"""
4042,"""ESTs, Highly similar to OS-9 precurosor [H.sapiens]"""
4043,"""ESTs"""
4044,"""ESTs"""
4045,"""CD59 CD59 antigen p18-20 (antigen identified by monoclonal antibodies 16.3A5, EJ16, EJ30, EL32 and G344)"""
4046,"""CD59 CD59 antigen p18-20 (antigen identified by monoclonal antibodies 16.3A5, EJ16, EJ30, EL32 and G344)"""
4047,"""CD59 CD59 antigen p18-20 (antigen identified by monoclonal antibodies 16.3A5, EJ16, EJ30, EL32 and G344)"""
4048,"""Kinectin gene"""
4049,"""ESTs, Weakly similar to B0334.4 [C.elegans]"""
4050,"""IgG Fc binding protein"""
4051,"""RPLP1 Ribosomal protein, large, P1"""
4052,"""RPLP1 Ribosomal protein, large, P1"""
4053,"""ESTs, Weakly similar to angiopoietin-1 [H.sapiens]"""
4054,"""ESTs, Highly  similar to CELL CYCLE PROTEIN KINASE CDC5/MSD2 [Saccharomyces cerevisiae]"""
4055,"""Transcriptional activator hSNF2b"""
4056,"""PAPPA Pregnancy-associated plasma protein A"""
4057,"""ESTs"""
4058,"""C1QB Complement component 1, q subcomponent, beta polypeptide"""
4059,"""C1QB Complement component 1, q subcomponent, beta polypeptide"""
4060,"""C1R Complement component C1r"""
4061,"""ESTs, Highly similar to protein MHC class I chain-related A precursor [H.sapiens]"""
4062,"""EST"""
4063,"""GALT Galactose-1-phosphate uridyl transferase"""
4064,"""PROTEASOME COMPONENT C13 PRECURSOR"""
4065,"""TIMP2 Tissue inhibitor of metalloproteinase 2"""
4066,"""KRT8 Keratin 8"""
4067,"""ESTs, Highly  similar to RAS-RELATED PROTEIN R-RAS [Homo sapiens]"""
4068,"""GRN Granulin"""
4069,"""DF D component of complement (adipsin)"""
4070,"""HLA CLASS I HISTOCOMPATIBILITY ANTIGEN, F ALPHA CHAIN PRECURSOR"""
4071,"""ESTs, Highly  similar to COLIPASE PRECURSOR [Homo sapiens]"""
4072,"""ATP5O ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit (oligomycin sensitivity conferring protein)"""
4073,"""SPARC SPARC/osteonectin"""
4074,"""APOA2 Apolipoprotein A-II"""
4075,"""EEF1A1 Translation elongation factor 1-alpha-1"""
4076,"""PI Protease inhibitor 1 (anti-elastase), alpha-1-antitrypsin"""
4077,"""GAPD Glyceraldehyde-3-phosphate dehydrogenase"""
4078,"""APOB Apolipoprotein B"""
4079,"""HBG2 Hemoglobin gamma-G """
4080,"""CSF1 Colony-stimulating factor 1 (M-CSF)"""
4081,"""CSF1 Colony-stimulating factor 1 (M-CSF)"""
4082,"""ESTs, Weakly similar to PROBABLE UBIQUITIN CARBOXYL-TERMINAL HYDROLASE R10E11.3 [C.elegans]"""
4083,"""No cluster in current Unigene and no Genbank entry for T55612 (qualifier T55612)"""
4084,"""No cluster in current Unigene and no Genbank entry for T55709 (qualifier T55709_f)"""
4085,"""No cluster in current Unigene and no Genbank entry for T55709 (qualifier T55709_i)"""
4086,"""No cluster in current Unigene and no Genbank entry for T55709 (qualifier T55709_r_i)"""
4087,"""No cluster in current Unigene and no Genbank entry for T55731 (qualifier T55731)"""
4088,"""Myosin light chain kinase (MLCK) mRNA"""
4089,"""Myosin light chain kinase (MLCK) mRNA"""
4090,"""TUMOR-ASSOCIATED ANTIGEN L6"""
4091,"""EST, Weakly similar to HEXOKINASE, TYPE II [H.sapiens]"""
4092,"""ESTs"""
4093,"""INTER-ALPHA-TRYPSIN INHIBITOR COMPLEX COMPONENT II PRECURSOR"""
4094,"""RNH Ribonuclease/angiogenin inhibitor"""
4095,"""F12 Coagulation factor XII (Hageman factor)"""
4096,"""EST, Highly  similar to COMPLEMENT FACTOR H-LIKE PROTEIN DDESK59 PRECURSOR [Homo sapiens]"""
4097,"""ESTs"""
4098,"""ESTs"""
4099,"""ESTs"""
4100,"""ESTs"""
4101,"""TTR Transthyretin (prealbumin, amyloidosis type I)"""
4102,"""CD63 CD63 antigen (melanoma 1 antigen)"""
